id,location,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,type,gig1,gig2,perks,turn_time,size,industry,salary
9698,Surabaya,Pegawai (non-manajemen & non-supervisor),3,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",23,2000,Makanan & Minuman/Katering/Restoran,4500000.0
18803,Tangerang,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,8000000.0
21927,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),5,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Penjualan - Teknik/Teknikal/IT,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,uniform,",26,50,Automobil/Mesin Tambahan Automotif/Kendaraan,6500000.0
9958,Depok,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,Konsultasi (Bisnis & Manajemen),4875000.0
14445,Makassar,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,",4,50,Perawatan/Kecantikan/Fitnes,6000000.0
20276,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Jual Beli Saham/Sekuritas,5400000.0
5252,Bekasi,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,1,1,1,0,0,0,0,0,Kontrak,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",23,50,Elektrikal & Elektronik,800000.0
15976,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,200,Manufaktur/Produksi,4900000.0
20307,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Senin - Sabtu,",,50,Tekstil/Garment,2900000.0
29574,Medan,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Manufaktur,Manufaktur,",",,,,10000000.0
9314,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Teknik Elektro,Teknik,",",,,Konstruksi/Bangunan/Teknik,4200000.0
11935,Madura,Supervisor/Koordinator,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",27,500,Automobil/Mesin Tambahan Automotif/Kendaraan,5000000.0
12179,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Seni / Desain Kreatif,Seni/Media/Komunikasi,"Tip,Asuransi kesehatan,Pinjaman,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",25,200,Automobil/Mesin Tambahan Automotif/Kendaraan,5640000.0
3229,Yogyakarta,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",28,1000,Telekomunikasi,2400000.0
9332,Jakarta Raya,Supervisor/Koordinator,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pengacara / Asisten Legal,Pelayanan,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",16,5000,BioTeknologi/Farmasi/Riset klinik,6000000.0
2035,Jakarta Pusat,Manajer/Asisten Manajer,5,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,",",19,50,Manajemen/Konsulting HR,19500000.0
6521,Pekanbaru,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Perbankan / Jasa Finansial ,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",23,5000,Perbankan/Pelayanan Keuangan,4025000.0
15631,Bogor,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Bisnis (contoh: Kemeja),Monday-Saturday,",27,2000,Produk Konsumen/Barang konsumen yang bergerak cepat,4250000.0
17701,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Telesales/Telemarketing,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",14,200,Industri Berat/Mesin/Peralatan,5460000.0
5159,Bekasi,Manajer/Asisten Manajer,1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",,50,Seni/Desain/Fashion,5750000.0
15154,Jakarta Raya,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",25,50,Konsultasi (Bisnis & Manajemen),16500000.0
1357,Sukabumi,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",17,500,Manajemen/Konsulting HR,5000000.0
6396,Tangerang,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Kasual (contoh: Kaos),Monday - Saturday,",14,200,Konstruksi/Bangunan/Teknik,7000000.0
19010,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Olahraga (contoh: pusat kebugaran),Parkir,Bisnis (contoh: Kemeja),BPJS Kesehatan dan BPJS Ketenagakerjaan,Monday-Friday,",,500,Manufaktur/Produksi,6250000.0
26149,Sidoarjo,Pegawai (non-manajemen & non-supervisor),3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Lainnya,3900000.0
25022,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,",",,,Konstruksi/Bangunan/Teknik,5500000.0
10121,Jakarta Barat,Supervisor/Koordinator,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,",",25,200,Seni/Desain/Fashion,6000000.0
24235,Yogyakarta,Pegawai (non-manajemen & non-supervisor),,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Pendidikan,Pendidikan/Pelatihan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",25,5000,Pendidikan,2400000.0
29246,Jakarta Utara,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Hubungan Masyarakat,Seni/Media/Komunikasi,"Tip,Jam Bekerja yang Panjang,Formil (contoh: Kemeja + Dasi),",,1000,Retail/Merchandise,10000000.0
23680,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Tip,Asuransi kesehatan,Pinjaman,Kasual (contoh: Kaos),",14,200,Komputer/Teknik Informatika (Perangkat Lunak),17500000.0
13472,Jakarta Barat,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",25,200,Komputer/Teknik Informatika (Perangkat Lunak),17500000.0
15309,Jakarta Raya,Manajer/Asisten Manajer,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",24,50,Akunting / Audit / Layanan Pajak,18000000.0
13482,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",3,50,Akunting / Audit / Layanan Pajak,4700000.0
13713,Jakarta Raya,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",20,500,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",18000000.0
10606,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Sekretaris,Sumber Daya Manusia/Personalia,"Formil (contoh: Kemeja + Dasi),",20,1000,Konstruksi/Bangunan/Teknik,5250000.0
18064,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",13500000.0
12770,Jakarta Barat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,1,0,0,0,0,0,0,0,0,0,0,Temporer,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,,Makanan & Minuman/Katering/Restoran,2500000.0
8227,Tangerang,Pegawai (non-manajemen & non-supervisor),5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Bahan Kimia/Pupuk/Pestisida,6000000.0
4127,Jawa Barat,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",8,500,Komputer/Teknik Informatika (Perangkat Lunak),8000000.0
16630,Surabaya,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Properti/Real Estate,Bangunan/Konstruksi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",21,200,Properti/Real Estate,5250000.0
9627,Jakarta Raya,Supervisor/Koordinator,5,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Pertanian,Sains,",",,,Lainnya,7500000.0
20989,Surabaya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi kesehatan,Kasual (contoh: Kaos),Senin-Sabtu,",,50,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,3250000.0
23778,Jakarta Barat,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Telesales/Telemarketing,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS Kesehatan,",21,50,Retail/Merchandise,9000000.0
21509,Jakarta Raya,Manajer/Asisten Manajer,2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),BPJS,",14,200,Retail/Merchandise,12250000.0
16563,Bandung,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",30,50,Komputer/Teknik Informatika (Perangkat Lunak),4500000.0
24826,Jawa Tengah,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Penjualan - Korporasi,Penjualan / Pemasaran,",",,50,Umum & Grosir,7250000.0
18341,Bali,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",29,5000,Manajemen/Konsulting HR,2750000.0
27395,Jakarta Barat,Supervisor/Koordinator,1,0,1,1,1,1,1,0,0,0,0,0,Penuh Waktu,Hotel/Pariwisata,Hotel/Restoran,"Tunjangan Pendidikan,Tip,Asuransi kesehatan,Pinjaman,Parkir,Formil (contoh: Kemeja + Dasi),",,200,Makanan & Minuman/Katering/Restoran,4200000.0
24073,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Admin Jaringan/Sistem/Database,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",29,200,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",10000000.0
31219,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),4,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",11,500,Jual Beli Saham/Sekuritas,9000000.0
23427,Bogor,Pegawai (non-manajemen & non-supervisor),3,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Properti/Real Estate,Bangunan/Konstruksi,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,Properti/Real Estate,3000000.0
21702,Pontianak,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Perbankan / Jasa Finansial ,Akuntansi / Keuangan,",",,,Manajemen/Konsulting HR,2880000.0
13036,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,Periklanan/Marketing/Promosi/Hubungan Masyarakat,6000000.0
20080,Jakarta Raya,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tunjangan Pendidikan,Tip,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",,200,Asuransi,18000000.0
30675,Semarang,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",16,500,Perbankan/Pelayanan Keuangan,4100000.0
1640,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,"Uniform,",29,500,Makanan & Minuman/Katering/Restoran,2900000.0
9485,Tangerang,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Mekanikal,Teknik,"Asuransi kesehatan,Formil (contoh: Kemeja + Dasi),",,,Automobil/Mesin Tambahan Automotif/Kendaraan,4680000.0
13189,Sidoarjo,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjaminan Kualitas / QA,Manufaktur,"Tip,Asuransi kesehatan,Bisnis (contoh: Kemeja),",14,50,Umum & Grosir,4800000.0
13432,Jakarta Barat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Konstruksi/Bangunan/Teknik,4500000.0
10477,Aceh,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",,50,Makanan & Minuman/Katering/Restoran,7700000.0
11354,Jakarta Pusat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Perawatan/Kecantikan/Fitnes,4000000.0
441,Jawa Timur,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,,9,200,Manufaktur/Produksi,3250000.0
28854,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",4,50,Komputer/Teknik Informatika (Perangkat Lunak),7800000.0
9336,Bekasi,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",24,200,Transportasi/Logistik,12500000.0
15191,Tangerang,Pegawai (non-manajemen & non-supervisor),,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Minyak/Gas,Teknik,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,500,Manufaktur/Produksi,4750000.0
17637,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Periklanan,Seni/Media/Komunikasi,",",,,Lainnya,6000000.0
6401,Jakarta Selatan,Manajer/Asisten Manajer,5,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,"Tip,Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,2000,Umum & Grosir,11000000.0
7125,Cilacap,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",16,500,Perbankan/Pelayanan Keuangan,4100000.0
10772,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS,",29,500,Manufaktur/Produksi,5100000.0
4530,Tangerang,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Seni / Desain Kreatif,Seni/Media/Komunikasi,",",,,Makanan & Minuman/Katering/Restoran,6500000.0
29723,Bandung,Pegawai (non-manajemen & non-supervisor),,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,,Umum & Grosir,2100000.0
10990,Timika,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",14,2000,Asuransi,4000000.0
14656,Tangerang,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",6,50,Pendidikan,7000000.0
26273,Tangerang,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",,200,Akunting / Audit / Layanan Pajak,6000000.0
19171,Jakarta Raya,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",17,5000,Lainnya,8750000.0
8864,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",16,200,Manajemen/Konsulting HR,5500000.0
29462,Bogor,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tip,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS Kesehatan,",26,5000,Konsultasi (Bisnis & Manajemen),4800000.0
8498,Semarang,Pegawai (non-manajemen & non-supervisor),3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Lainnya/Kategori tidak tersedia,Lainnya,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",23,5000,Konsultasi (Bisnis & Manajemen),4250000.0
29467,Banjar,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Bisnis (contoh: Kemeja),BPJS,Senin - Sabtu,",28,50,Minyak/Gas/Petroleum,15000000.0
21417,Bekasi,Manajer/Asisten Manajer,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Konstruksi/Bangunan/Teknik,10250000.0
31541,Jakarta Selatan,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Layanan Pelanggan,Pelayanan,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",29,200,Lainnya,4800000.0
18697,Bandung,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Kasual (contoh: Kaos),Senin - Sabtu,",27,200,Makanan & Minuman/Katering/Restoran,3750000.0
20866,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,E-commerce,Penjualan / Pemasaran,",",,,Retail/Merchandise,4800000.0
23591,Pasuruan,Manajer/Asisten Manajer,2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,"Tip,Bisnis (contoh: Kemeja),",12,200,Kayu/Fiber/Kertas,6000000.0
14227,Jawa Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pendidikan,Pendidikan/Pelatihan,"Tunjangan Pendidikan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",,200,Pendidikan,5650000.0
21868,Jakarta Barat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,1,1,1,0,0,0,0,0,Magang,Telesales/Telemarketing,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,50,Komputer/Teknik Informatika (Perangkat Lunak),2500000.0
5664,Cikarang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",19,50,Manajemen/Konsulting HR,8500000.0
29177,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,200,Minyak/Gas/Petroleum,8000000.0
9773,Sulawesi Selatan,Supervisor/Koordinator,2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,",",1,,Umum & Grosir,5160000.0
868,Jakarta Raya,Supervisor/Koordinator,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Merchandising,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,200,Retail/Merchandise,7200000.0
1314,Tangerang,Supervisor/Koordinator,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Layanan Pelanggan,Pelayanan,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,",28,200,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7500000.0
15728,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,"Penuh Waktu, Kontrak",Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",28,200,Pendidikan,4600000.0
28285,Denpasar,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",28,200,Elektrikal & Elektronik,5400000.0
12547,Jakarta Raya,Supervisor/Koordinator,2,0,0,0,1,1,1,1,1,1,1,0,Kontrak,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",26,200,Umum & Grosir,5500000.0
9213,Sleman,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Tip,Pinjaman,Parkir,Penglihatan,Bisnis (contoh: Kemeja),",,200,Properti/Real Estate,2250000.0
19351,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Formil (contoh: Kemeja + Dasi),",,1000,Properti/Real Estate,5600000.0
